1	0.029087608592298052
2	0.023965941997666076
3	0.022820590396334876
4	0.021286251458702513
5	0.020313783117949603
6	0.021999394908587978
7	0.019492587630202705
8	0.019298093962052124
9	0.017266715650257163
10	0.01763409257898604
11	0.015775597527769372
12	0.016099753641353676
13	0.015127285300600769
14	0.015429831006612785
15	0.015408220599040498
16	0.014976012447594762
17	0.013960323291697281
18	0.014025154514414141
19	0.014284479405281584
20	0.013398452694817825
21	0.01246920516920949
22	0.013247179841811816
23	0.013031075766088949
24	0.012836582097938367
25	0.012058607425336041
26	0.01233954272377577
27	0.011129359899727709
28	0.0117992825344686
29	0.01037299563469767
30	0.011475126420884298
31	0.011777672126896314
32	0.011021307861866276
33	0.010351385227125384
34	0.0098327354453905
35	0.009703072999956779
36	0.009746293815101352
37	0.009206033625794183
38	0.00916281281064961
39	0.009530189739378485
40	0.00881704628949302
41	0.008989929550071314
42	0.00935730647880019
43	0.0086873838440593
44	0.007801357133595539
45	0.0086873838440593
46	0.0076284738730172455
47	0.008190344469896702
48	0.007693305095734106
49	0.006656005532264339
50	0.00732592816700523
51	0.007909409171456975
52	0.007131434498854648
53	0.007433980204866664
54	0.007153044906426935
55	0.005834810044517439
56	0.006526343086830618
57	0.005553874746077711
58	0.006958551238276354
59	0.006007693305095734
60	0.006158966158101742
61	0.0056835371915114315
62	0.005597095561222285
63	0.005294549855210269
64	0.005510653930933138
65	0.004970393741625967
66	0.005208108224921122
67	0.005380991485499417
68	0.004754289665903099
69	0.004970393741625967
70	0.004603016812897091
71	0.004257250291740502
72	0.00434369192202965
73	0.004365302329601937
74	0.004905562518909106
75	0.003846652547867053
76	0.00434369192202965
77	0.003997925400873061
78	0.0033928339888490296
79	0.003846652547867053
80	0.003825042140294766
81	0.004192419069023642
82	0.0031983403206984483
83	0.0032847819509875956
84	0.0036089380645718976
85	0.0035008860267104636
86	0.0034360548039936035
87	0.0027661321692527122
88	0.0031335090979815877
89	0.0029606258374032936
90	0.0034360548039936035
91	0.0027229113541081384
92	0.0027229113541081384
93	0.002787742576824999
94	0.0024419760556684098
95	0.002679690538963565
96	0.0028741842071141463
97	0.0022258719799455417
98	0.0028093529843972857
99	0.002463586463240697
100	0.002204261572373255
101	0.0022690927950901156
102	0.002744521761680425
103	0.0019449366815058131
104	0.002312313610234689
105	0.0021826511648009683
106	0.0022690927950901156
107	0.0021394303496563944
108	0.001858495051216666
109	0.0017072221982106582
110	0.001728832605782945
111	0.0016856117906383714
112	0.0015775597527769374
113	0.001988157496650387
114	0.0013614556770540692
115	0.0019665470890781
116	0.001620780567921511
117	0.001858495051216666
118	0.0014478973073432165
119	0.0018801054587889528
120	0.0014911181224877901
121	0.0015127285300600769
122	0.0014911181224877901
123	0.0013614556770540692
124	0.0016423909754937978
125	0.0013182348619094955
126	0.0015775597527769374
127	0.0010372995634697671
128	0.0013182348619094955
129	0.0010156891558974802
130	0.0011885724164757748
131	0.0012317932316203485
132	0.0011885724164757748
133	0.0011453516013312012
134	0.0011021307861866275
135	8.860267104637594E-4
136	0.0012101828240480615
137	9.940787483251935E-4
138	8.644163028914725E-4
139	0.0010372995634697671
140	0.0012317932316203485
141	9.724683407529066E-4
142	8.860267104637594E-4
143	8.860267104637594E-4
144	0.0010156891558974802
145	9.29247525608333E-4
146	9.940787483251935E-4
147	9.076371180360462E-4
148	6.915330423131781E-4
149	8.644163028914725E-4
150	7.779746726023253E-4
151	8.644163028914725E-4
152	7.131434498854649E-4
153	7.779746726023253E-4
154	6.699226347408912E-4
155	8.860267104637594E-4
156	7.779746726023253E-4
157	7.347538574577516E-4
158	8.211954877468989E-4
159	5.402601893071703E-4
160	6.483122271686044E-4
161	7.995850801746121E-4
162	6.267018195963176E-4
163	7.131434498854649E-4
164	7.779746726023253E-4
165	5.186497817348836E-4
166	5.402601893071703E-4
167	5.402601893071703E-4
168	4.7542896659030987E-4
169	6.050914120240308E-4
170	4.7542896659030987E-4
171	4.538185590180231E-4
172	4.1059774387344945E-4
173	5.186497817348836E-4
174	4.538185590180231E-4
175	5.618705968794571E-4
176	5.834810044517439E-4
177	5.186497817348836E-4
178	3.4576652115658903E-4
179	4.970393741625967E-4
180	3.241561135843022E-4
181	4.970393741625967E-4
182	5.402601893071703E-4
183	3.4576652115658903E-4
184	3.889873363011626E-4
185	4.1059774387344945E-4
186	4.538185590180231E-4
187	5.402601893071703E-4
188	4.538185590180231E-4
189	2.593248908674418E-4
190	4.1059774387344945E-4
191	3.4576652115658903E-4
192	3.4576652115658903E-4
193	2.593248908674418E-4
194	3.025457060120154E-4
195	4.7542896659030987E-4
196	3.241561135843022E-4
197	3.025457060120154E-4
198	3.025457060120154E-4
199	3.673769287288758E-4
200	3.889873363011626E-4
201	2.8093529843972856E-4
202	1.944936681505813E-4
203	3.025457060120154E-4
204	2.593248908674418E-4
205	3.889873363011626E-4
206	1.7288326057829452E-4
207	2.3771448329515493E-4
208	2.8093529843972856E-4
209	3.241561135843022E-4
210	3.241561135843022E-4
211	3.673769287288758E-4
212	1.944936681505813E-4
213	1.296624454337209E-4
214	1.7288326057829452E-4
215	3.241561135843022E-4
216	2.1610407572286814E-4
217	2.1610407572286814E-4
218	1.296624454337209E-4
219	1.944936681505813E-4
220	2.3771448329515493E-4
221	2.1610407572286814E-4
222	1.944936681505813E-4
223	2.593248908674418E-4
224	2.3771448329515493E-4
225	1.7288326057829452E-4
226	1.7288326057829452E-4
227	2.3771448329515493E-4
228	1.944936681505813E-4
